"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"153","Proteasome degradation",0.000228931660284695,0.00800125758098213,0.430504475991194,1.9819166435042,94,54,"NEDD4;PSMB8;PSMB10;PSMA6;PSMB5;UBA1;UBE2B;UBC;HIST1H2AE;RPN2;PSMA3;PSMA4;PSMC2;PSMA2;RPN1;PSMB2;UBB;PSMB4;PSMB9;UCHL3;PSMD13;PSMB3;PSME2;PSMD1;PSMC6;PSME1;H2AFX;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;H2AFZ;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"154","Protein processing in the endoplasmic reticulum",1.94043959272945e-05,0.00141749112248886,0.337421276818938,1.87223043308078,6,142,"ERO1L;UBQLN2;PDIA6;SSR2;SEC61G;ERLEC1;SEC31A;RRBP1;DNAJA1;HSPA5;CALR;MAPK10;SEC24D;DERL1;SEC24A;DNAJB11;HSP90AA1;VCP;UBXN6;DNAJC10;MOGS;DDOST;ERP29;DNAJA2;DAD1;EDEM3;HSP90B1;SEC61B;MAN1C1;UGGT2;SVIP;UGGT1;DNAJB2;SEC62;SEC63;OS9;LMAN2;ERO1LB;CUL1;SIL1;CKAP4;MAPK9;DNAJC5;YOD1;UBE4B;EIF2AK1;HYOU1;XBP1;EDEM2;RAD23B;TRAM1;HSP90AB1;CANX;P4HB;SSR1;DDIT3;RPN2;HSPA8;LMAN1;DNAJC3;MAN1A2;SEC61A1;SEC23B;SSR3;RPN1;STUB1;PDIA4;GANAB;STT3A;PRKCSH;EIF2S1;SSR4;SEC13;BAX;PREB;FBXO6;PPP1R15A;NFE2L2;FBXO2;TXNDC5"
"155","RNA polymerase II C-terminal domain phosphorylation and interaction with capping enzyme",0.000343400113963554,0.0104522409687657,-0.809926738368926,-2.0809005699885,181,8,"GTF2H2;ERCC3;RNGTT"
"156","Reduction of cytosolic calcium levels",0.000916262824527263,0.0188543660089342,0.843344990742646,1.98033332601508,435,6,"ATP2A3;ATP2B4;ATP2B2;ATP2A2;SLC8A1;ATP2B1"
"157","Regular glucocorticoid receptor pathway",1.92326647578247e-05,0.00141749112248886,0.477137448682042,2.17715108932871,7,52,"SMARCC2;SMARCA4;PBX1;CREBBP;NR3C1;EP300;FOS;MAPK10;POU2F1;CDK5R1;HSP90AA1;JUN;STAT5A;SUMO2;PRKACB;MDM2;GSK3B;VIPR1;SMARCC1;NCOA2;PRKACA;SMARCD1;MAPK9;PCK2;STAT5B;CREB1;NCOA1"
"158","Respiratory electron transport, ATP biosynthesis by chemiosmotic coupling, and heat production by uncoupling proteins",2.51428743836853e-06,0.000671263049656925,0.477311540628348,2.37133102049683,0,77,"UCP2;UQCRQ;CYCS;NDUFC2;COX5A;NDUFB9;NDUFA12;NDUFV2;ATP5G1;NDUFS7;SDHD;ATP5B;ATP5J2;COX8A;ATP5H;COX7A2L;COX6A1;SDHA;NDUFC1;NDUFB11;ATP5A1;ATP5J;UQCR11;NDUFA2;ETFA;ATP5E;ATP5L;NDUFA1;NDUFA5;NDUFB10;NDUFB6;NDUFA8;ATP5F1;SDHB;NDUFA6;ATP5C1;NDUFAB1;UQCRH;NDUFA7;COX5B;UQCRB;NDUFS3;NDUFV3;CYC1;COX7C;NDUFA10;NDUFS4;ETFB;NDUFA3;NDUFS6;NDUFA9;UQCR10;NDUFS2;UQCRC2;NDUFB7;NDUFB4;COX7B;ATP5D;UQCRC1;NDUFB5;UQCRFS1;NDUFS8;NDUFA4;NDUFA11;NDUFB8;COX4I1;NDUFB3;ATP5O"
"159","Signal transduction",0.000709080707841538,0.0164439192723252,0.237432291177957,1.47010998584809,205,323,"GLP1R;ATP2A3;DNM3;HDAC6;GCGR;EIF4EBP1;GHR;NCOR1;NEDD4;IRS2;ITPR2;COL6A6;ADCY9;FFAR1;CSNK1A1;BRAF;GIPR;BMPR1A;MIB1;GDI1;GNAQ;CREBBP;EP300;KIDINS220;CDH1;ARHGAP5;CCL28;FGD2;KRAS;GNG5;CNR1;EIF4G1;ADM2;CCND1;GNAS;MAML3;ATP2A2;CNTN1;HSP90AA1;FOXO1;GRK5;ADORA2B;AKAP13;FAM13B;CDC42;CCNT2;JUN;MCF2L;DNER;LATS1;GNB2;MYO9A;GNB1;AKT3;CDKN1B;ATP6V1D;AGO1;BTRC;CHRM3;CCNT1;ITGA6;FZD3;IAPP;ATP6V1E1;ARHGEF2;ARHGAP24;ITGAV;ATP6V1G1;GNAO1;MAGED1;IRAK1;MDM2;ARRB2;GSK3B;MOB1B;DGKH;BSG;GNAZ;CLTC;FRS2;ARHGEF12;ARHGAP32;ATP6V1B2;DGKZ;ACVR2A;FOXO3;CUL1;MEF2A;ADRA2A;GABBR2;BCAR1;BCL2L11;CDK8;DUSP7;AMOTL1;INSR;GNAI1;G3BP2;KALRN;FBXW7;APC;ARHGEF16;NCOR2;CREB1;CALM1"
"160","Signaling by FGFR in disease",0.000563440882245978,0.0141570503944911,0.347421372448818,1.77186457546115,219,88,"ITPR2;TRIB3;PIK3R1;ADCY9;PRKAR1B;SHC1;BRAF;KRAS;RICTOR;PRKCE;FOXO1;STAT5A;AKT3;CDKN1B;PDPK1;PRKACB;PDE1C;MDM2;GSK3B;ZMYM2;FRS2;PTEN;FOXO3;PRKACA;PHLPP1;YWHAB;STAT5B;PPP2CA;CREB1;CALM1;RAF1;PIK3CA;CPSF6;BCR;UBC;PRKAR1A;MYO18A;PRKCA;SOS1;CHUK;LRRFIP1;STAT3;MAPK1;TRIM24;CNTRL;CUX1;CBL;CDKN1A;THEM4;UBB"
"161","Signaling by GPCR",0.000352949278606109,0.0105236509396638,0.290266260395272,1.65098506945848,122,167,"GLP1R;GCGR;ITPR2;WNT4;PIK3R1;PIK3R3;ADCY9;FFAR1;PRKAR1B;PLCB1;TRIO;GIPR;ROCK1;GNAQ;CCL28;RGS2;FGD2;KRAS;PDYN;GNG5;CNR1;ADM2;RGS11;PLXNB1;RHOB;GNAS;PRKCE;GRK5;ADORA2B;AKAP13;CDC42;MCF2L;GNB2;PDE3B;GNB1;AKT3;CHRM3;FZD3;IAPP;PDPK1;RASGRF1;ARHGEF2;PRKACB;PDE1C;GNAO1;DGKH;VIPR1;GNAZ;ARHGEF12;RHOA;PPP3CA;DGKZ;PRKACA;ADRA2A;GABBR2;ROCK2;GNAI1;YWHAB;KALRN;PPP2CA;ARHGEF16;CREB1;CALM1;RAF1;DGKD;PIK3CA;PRKAR1A;PRKCA;ARHGEF11;PPP3R1;PDE8A;SOS1;ARHGEF17;PRKCB;MAPK1;SOS2;DGKE;GNAI2"
"162","Signaling by PDGF",0.00267674302763787,0.0444400177656697,0.334983223899691,1.66893091150595,1063,78,"ITPR2;COL6A6;TRIB3;PIK3R1;ADCY9;PRKAR1B;KRAS;RICTOR;PRKCE;FOXO1;STAT5A;AKT3;CDKN1B;PDPK1;PRKACB;PDE1C;MDM2;GSK3B;PTEN;RASA1;FOXO3;SPP1;PRKACA;BCAR1;PHLPP1;YWHAB;STAT5B;CREB1;CALM1;RAF1;PIK3CA;PRKAR1A;NCK2;PRKCA;SOS1;CHUK;CRKL;STAT3;MAPK1;PDGFA"
"163","Signaling by insulin receptor",0.000788842454066619,0.0174621034150202,0.371758275828689,1.80031558685762,318,68,"EIF4EBP1;IRS2;TRIB3;PIK3R1;SHC1;KRAS;EIF4G1;SHC2;PDE3B;ATP6V1D;PDPK1;ATP6V1E1;ATP6V1G1;STK11;RPTOR;PRKAA1;FRS2;PPM1A;ATP6V1B2;INSR;YWHAB;RAF1;PIK3C3;PIK3CA;EIF4B;EEF2K;PRKAB2;CAB39L;SOS1"
"164","Signaling by the B cell receptor (BCR)",3.69434079766095e-05,0.00224892996057611,0.359626076864163,1.90168052674577,13,107,"ITPR2;TRIB3;PIK3R1;SHC1;STIM1;PSMB8;PSMB10;PSMA6;KRAS;PSMB5;RICTOR;FOXO1;AKT3;CDKN1B;BTRC;PDPK1;MDM2;GSK3B;SH3KBP1;PSME4;TRPC1;PTEN;FOXO3;CUL1;PHLPP1;CREB1;CALM1;UBC;MALT1;SOS1;CHUK;PSMF1;PRKCB;IKBKB;MAP3K7;CBL;PSMA3;CDKN1A;PSMA4;PSMC2;PSMA2;PSMB2;THEM4;UBB;PSMB4;PSMB9;NR4A1;PSMD13;PSMD14;PSMB3;PSME2;HRAS;PSMD1;GRB2;PSMC6;PSME1;NFKBIB;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;BAD;UBA52;TSC2;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"165","T cell receptor regulation of apoptosis",3.54559636930932e-06,0.000727001667973711,0.287110024080091,1.79414612757876,0,352,"MIF;PGAM1;ENO1;PGK1;BNIP3;CLK1;PRUNE2;CYCS;STRN3;RBM25;GAPDH;SON;BPTF;HSPA9;SHC1;SMARCA4;MAP3K2;ZBTB7A;SATB1;ATM;VEZF1;S100A10;ODC1;PYCARD;HUWE1;PSMB8;CREBBP;NR3C1;YY1;MCL1;GOLGB1;RAB14;PSMA6;DUSP5;PDCD5;NAMPT;KRAS;RSL24D1;CEBPD;CNBP;HSPA5;FOS;CCND1;EIF5A;HINT1;SOD2;GYS1;ILF3;HSP90AA1;FOXO1;KCTD20;ADORA2B;DHCR24;CDC42;JUN;STAT5A;PDE3B;MAPK6;SSB;SH3BGRL;CDKN1B;TUBB2A;CLIP1;NME1;PRDX2;AHCYL1;OAZ1;GSTP1;SRPRB;JUND;ATP6V1E1;SOD1;HNRNPA1;RASGRF1;ALKBH1;IL1R1;EWSR1;TRIAP1;GTPBP4;PPA1;DYNLL1;DAD1;HSP90B1;SEC61B;ZMYM2;AP1B1;FKBP2;VIPR1;JMY;HTT;BBC3;ABI1;ZDHHC17;CHST11;ATP11B;HMGN1;NCL;GSTZ1;PPM1A;IER3;GART;MAP4K5;PTEN;LGALS8;CUL1;PTS;H2AFY;NUCB1;GABBR2;CDKN2D;MBD1"
"166","TGF-beta regulation of extracellular matrix",0.0015400477675833,0.0296053919531474,0.238855856362539,1.45213609694858,471,275,"ACLY;SLC40A1;EIF4EBP1;PFKP;INSIG1;CLK1;SLC2A1;TRIB3;PIK3R1;CAMK2B;PTPRF;CDH2;KIF1B;MYH9;DAPK1;GOT1;PDE5A;SHC1;MAP3K2;GOLGA4;FKBP1B;HMGCR;S100A10;ODC1;BRD2;PRPS1;GOLIM4;TNFRSF12A;RBBP4;ID2;GARS;RGS2;IDH2;LPL;CCNG1;CEBPD;LY96;SKIL;CCND1;CREM;NINJ1;CDK5R1;LMO7;DENND4A;ILF3;SREBF2;DDIT4;KLF10;GRK5;ADORA2B;CDC42;SMAD7;DPP4;TOB1;IL1R1;HSPA13;NUDT3;TSPAN13;PPA1;SCG2;SCG5;CDK11B;AOX1;BAMBI;UGCG;PKM;KHDRBS3;ARL4A;PEBP1;CELF2;DPYSL2;TXNRD1;TFDP2;PTEN;NFE2L1;SKAP1;CKAP4;VEGFA;STK38;ABCG1;INSR;NPC2;JUP;PCK2;ARHGEF16;PDGFRL;GABARAPL2;CPD;COPB1;KDM5C;NFIA;MICAL2;CAD;NCOA3;SKI;PIM1;NCK2;SVIL;TGFBR3"
"167","Thrombin signaling through protease-activated receptors",0.000605198237071395,0.0147365770726885,0.484873890029332,1.99347622594295,261,34,"PIK3R1;PLCB1;ROCK1;GNAQ;ARFGEF1;GNG5;GNB2;GNB1;GBF1;ARRB2;CYTH3;RHOA;GNAI1;PIK3CA;ARFGEF2;PTK2B;PRKCA;PRKCB;MAP3K7;MAPK1;GNG12"
"168","Translation",0.000485432132665169,0.012894842651342,0.39277855420422,1.8714403735235,197,63,"EIF4EBP1;SSR2;EIF3A;SEC61G;RSL24D1;EIF1AX;EIF4G1;EIF4A1;EIF5;EIF3F;EIF3E;SRP9;SPCS1;SRPRB;DDOST;SEC11C;SEC61B;EEF1A1;EIF5B;SRP72;EIF4B;EEF2;TRAM1;SSR1;RPN2;EIF2S2;SEC61A1;SSR3;RPN1;SRPR;EIF2S1;SSR4;SPCS3;MRPL13;EIF2B3;EIF3G;FAU;SEC11A;SPCS2;EIF3H;SRP14;EEF1D;EIF4H;EIF3C;EIF3D;EIF4E;EIF3K;PABPC1;UBA52;ETF1;EIF4A2;EIF3I;EIF3B"
"169","Transmission across chemical synapses",0.000836640836640837,0.0178548043913699,0.354688467306315,1.77166910105459,331,79,"CACNA2D1;GLUL;CACNA1A;MYO6;CAMK2B;ADCY9;ABAT;COMT;GLS;PLCB1;BRAF;GNG5;GRIA2;GABRB3;CACNB2;AKAP9;GNB2;SNAP25;GNB1;PDPK1;RASGRF1;PRKACB;MDM2;UNC13B;GABBR2;DLG4;DNAJC5;GAD1;GNAI1;NSF;CREB1;CALM1;RAF1;RAB3A;ALDH2;PRKCA;PRKCB;CACNB3;MAPK1;GNAI2;HSPA8;DLG3;GNG12"
"170","Tricarboxylic acid (TCA) cycle and respiratory electron transport",5.24857238831038e-06,0.000766816425932146,0.385799934327673,2.02594960349612,1,103,"UCP2;UQCRQ;CYCS;NDUFC2;OGDH;COX5A;NDUFB9;NDUFA12;NDUFV2;IDH2;ATP5G1;NDUFS7;PDK1;SDHD;ATP5B;ATP5J2;COX8A;ATP5H;COX7A2L;COX6A1;SDHA;NDUFC1;NDUFB11;PDK2;BSG;ATP5A1;ATP5J;UQCR11;NDUFA2;ETFA;ATP5E;ATP5L;NDUFA1;ACO2;NDUFA5;NDUFB10;MDH2;NDUFB6;NDUFA8;ATP5F1;SDHB;NDUFA6;ATP5C1;NDUFAB1;UQCRH;NDUFA7;COX5B;UQCRB;NDUFS3;NDUFV3;IDH3B;CYC1;COX7C;NDUFA10;NDUFS4;ETFB;SUCLG1;NDUFA3;NDUFS6;NDUFA9;UQCR10;NDUFS2;UQCRC2;NDUFB7;NDUFB4;COX7B;ATP5D;IDH3A;UQCRC1;NDUFB5;IDH1;SUCLG2;UQCRFS1;NDUFS8;NDUFA4;NDUFA11;DLST;PDHB;NDUFB8;COX4I1;NDUFB3;ATP5O"
"171","Ubiquitin-mediated degradation of phosphorylated Cdc25A",9.68122157653853e-06,0.00105916767254972,0.483630318993059,2.24469213356623,3,56,"ATM;ODC1;PSMB8;PSMB10;PSMA6;PSMB5;BTRC;OAZ1;CKS1B;PSME4;CUL1;UBC;PSMF1;PSMA3;PSMA4;PSMC2;AZIN1;PSMA2;PSMB2;UBB;PSMB4;PSMB9;PSMD13;PSMD14;PSMB3;PSME2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4;FZR1"
"172","Validated nuclear estrogen receptor alpha network",0.000826698818697132,0.0178548043913699,0.429959342184783,1.89631796913144,348,45,"CD82;NCOR1;SAFB;DDX17;EP300;CCND1;LCOR;CALCOCO1;JUN;STAT5A;SOD1;ANP32A;AP1B1;CTSD;SMAD4;NCOA2;NCOA7;ATP5J;NCOR2;SET;NCOA1;XBP1;NCOA3;CHUK"
"173","Vascular smooth muscle contraction",0.000103859967779257,0.00452639262055206,0.438255418133497,2.02593965180881,42,55,"CACNA1D;ITPR2;ADCY9;PPP1CB;PLCB1;ARAF;KCNMB2;BRAF;PPP1R12A;PLA2G2F;ROCK1;GNAQ;GNAS;PRKCE;ADORA2B;CALM3;PLA2G12A;PRKACB;CALM2;ARHGEF12;RHOA;KCNMA1;PRKACA;ROCK2;PLA2G6;CALM1;RAF1;MYL6;PRKCA;ARHGEF11;PRKCB;MAPK1"
"174","Vasopressin-regulated water reabsorption",0.00112966533376894,0.0229227923977281,0.479061401164195,1.93821913416024,490,32,"DYNC2H1;ADCY9;CREB3L2;DYNC1H1;CREB3;GNAS;PRKACB;DYNLL1;PRKACA;RAB5A;RAB11B;NSF;CREB1;DYNC1I2;DCTN1;DCTN4;RAB5B;DCTN5;DYNLL2;AQP4"
"175","Vibrio cholerae infection",0.00206678563514002,0.036824070889507,0.435634171033207,1.84266291972187,885,38,"ERO1L;ACTG1;ADCY9;SEC61G;GNAS;ACTB;ATP6V1D;ATP6V1E1;PRKACB;ATP6V1G1;ATP6AP1;SEC61B;TJP1;KDELR2;ATP6V1B2;PRKACA"
"176","Wnt signaling pathway",1.35519718118986e-05,0.00131996205447893,0.35550656394176,1.93460610799305,4,126,"LDLR;NFAT5;WNT4;CXXC4;CAMK2B;CSNK1A1;HNF4A;PLCB1;SMARCA4;BCL9;TBL1X;ROCK1;CREBBP;EP300;PAFAH1B1;CSNK2B;TSHZ2;CCND1;MAPK10;SOX4;PRKCE;CTNNBIP1;CHD8;SOX12;CSNK1G2;JUN;LRP6;AKT3;TSHZ1;BTRC;FZD3;PRKACB;DAAM1;GSK3B;CSNK2A2;MARK2;PPP2R5C;CSNK1G3;SMAD4;RHOA;PPP3CA;PPP2R5A;CUL1;CSNK1G1;PRKACA;PRKCI;CSNK2A1;ROCK2;MAPK9;CSNK1E;TLE2;PPP2CA;APC;TLE3;PRICKLE1;TSHZ3;PRKCA;PPP3R1;NLK;PRKD1;NFATC3;CCND2;PRKCB;AXIN1;MAP3K7"
"177","mRNA stability regulation by proteins that bind AU-rich elements",0.00266416434799672,0.0444400177656697,0.335102593919564,1.66952562879882,1058,78,"PSMB8;PSMB10;PSMA6;HNRNPD;EIF4G1;PSMB5;TNPO1;ANP32A;KHSRP;XRN1;PSME4;YWHAB;SET;UBC;YWHAZ;ELAVL1;PARN;PRKCA;PSMF1;HSPA8;HSPB1;PSMA3;PSMA4;PSMC2;PSMA2;PSMB2;UBB;PSMB4;EXOSC8;EXOSC4;PSMB9;EXOSC7;EXOSC1;PSMD13;EXOSC3;PSMD14;PSMB3;PSME2;MAPKAPK2;PSMD1;PSMC6;PSME1;PSMA1;PSMC5;ZFP36;PSMB7;PSMA5;PSMD7;PSMA7;PSMD6;PSMB6;PABPC1;PSMD8;PSMB1;UBA52;PSMD11;PSMD2;PSMD3;PSMC4;PSMD12;PSMD4"
"178","mTOR signaling pathway",1.78910537063874e-05,0.00141749112248886,0.397872040120691,2.02486803388492,6,87,"EIF4EBP1;BNIP3;CYCS;PIK3R1;PIK3R3;DEPTOR;EIF3A;BRAF;RB1CC1;YY1;KRAS;PDCD4;EIF4G1;EIF4A1;RICTOR;DDIT4;SREBF1;AKT3;CLIP1;PDPK1;EIF4G3;EIF4G2;YWHAQ;RRAGC;STK11;ATG13;PDK2;RPTOR;PRKAA1;RHOA;PTEN;POLDIP3;VEGFA;YWHAB;PPP2CA;RAF1;ULK1;PIK3CA;EIF4B;EEF2;YWHAZ;FKBP1A;EEF2K;PRKCA;CAB39L;YWHAE;IKBKB;MAPK1"
"179","Adipogenesis WP236",0.00089996093576158,0.0214422715901946,0.370982875878117,1.79621371682596,363,68,"MIF;NCOR1;IRS2;FRZB;TRIB3;BMP1;LPIN1;LPIN2;MEF2D;NR3C1;RORA;NAMPT;LPL;CEBPD;PRLR;SREBF1;FOXO1;STAT5A;KLF7;NCOA2;MEF2A;PCK2;STAT5B;NCOR2;CREB1;MBNL1;LIFR;NCOA1;CELF1;CNTFR;ZMPSTE24;NR1H3"
"180","Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380",0.000735561636901466,0.02026668779942,0.323112979193589,1.70485988755991,278,106,"EIF4EBP1;IRS2;PIK3R1;PTPRF;CDH2;NCAM1;SHC1;MAP3K2;KIDINS220;GRIA2;CNR1;FOS;MAPK10;GABRB3;CDK5R1;SHC2;CDC42;JUN;MARCKS;STAT5A;SORT1;PDPK1;RASGRF1;GSK3B;PRKAA1;FRS2;DPYSL2;FOXO3;SPP1;MEF2A;BCL2L11;CSNK2A1;MAPK9;NSF;STAT5B;PPP2CA;APC;CREB1;RAF1;MAP3K1;EEF2;CDKL5;RAB3A;PTK2B;NCK2;CHUK;STAT3;RANBP9;IKBKB;MAPK1;SQSTM1;EIF2S2;EGR1;NTRK2"
"181","Calcium Regulation in the Cardiac Cell WP536",5.04425068917075e-06,0.000834976019023865,0.418492346062762,2.08879209960271,1,79,"ATP2A3;CACNA1D;ITPR2;CACNA1A;CAMK2B;ADCY9;PRKAR1B;PKIB;GNAQ;ATP2B2;RGS2;GNG5;CALR;RGS11;GNAS;ATP2A2;PRKCE;SLC8A1;GRK5;KCNB1;CALM3;GNB2;GNB1;CHRM3;YWHAQ;PRKACB;CALM2;GNAO1;ARRB2;ATP2B1;GJD2;GNAZ;PRKACA;GNAI1;YWHAB;CALM1;PKIG;YWHAZ;PRKAR1A;FKBP1A;PRKCA;PRKD1;YWHAE;PRKCB;CACNB3;ATP1B1;GNAI2"
"182","Circadian rhythm related genes WP3594",5.36387164255159e-06,0.000834976019023865,0.382621615001133,2.05679520408041,1,118,"DDC;PER3;KLF9;KMT2A;SFPQ;NCOR1;DDX5;CRY2;NR1D2;DHX9;HNRNPU;BHLHE41;DBP;PPP1CB;DYRK1A;THRAP3;GNAQ;EP300;PER1;RORA;ID2;NAMPT;HNRNPD;MAPK10;CREM;SREBF1;KLF10;ARNT;JUN;ZFHX3;PROX1;BTRC;CLOCK;JUND;TOP1;UBE3A;MAGED1;BHLHE40;GSK3B;PRKAA1;KDM5A;NR1D1;NCOA2;KCNMA1;PTEN;CUL1;CIART;PHLPP1;ROCK2;MAPK9;CSNK1E;GFPT1;CREB1;OGT;UBC;NR1H3"
"183","Common Pathways Underlying Drug Addiction WP2636",0.000918298569173215,0.0214422715901946,0.532414684154251,2.01325359007118,405,25,"ACTG1;PPP1CB;ARAF;GRIA2;GNAS;ACTB;PRKACB;CALM2;PPP1R1A;PRKACA;GNAI1;CREB1;CALM1;RAF1;PRKCA;PRKCB;MAPK1;RAP1B"
"184","Cori Cycle WP1946",2.12755546005195e-06,0.000834976019023865,0.918749284434101,2.40116156340434,0,8,"TPI1;PFKP;PGAM1;PGK1;SLC2A1;GAPDH;SLC2A2"
"185","DNA Damage Response (only ATM dependent) WP710",3.20855351003413e-05,0.00272103294372647,0.431992882823441,2.08487814898692,12,67,"LDLR;WNT4;PIK3R1;PIK3R3;SHC1;ATM;KRAS;CCND1;MAPK10;SOD2;PDK1;CDC42;JUN;AKT3;CDKN1B;MDM2;GSK3B;MAP3K4;BBC3;PPP2R5C;SMAD4;PIK3C2A;RHOA;PTEN;FOXO3;BCL2L11;MAPK9;INSR;PCK2;APC;PIK3C3;PIK3CA;MAP3K1;HMGB1;SOS1;CCND2;AXIN1;MAP3K7;SCP2;MAPK1;SOS2"
"186","Electron Transport Chain (OXPHOS system in mitochondria) WP111",0.00136351240796291,0.0294889327295282,0.361594948492932,1.75578211612514,549,69,"UCP2;UQCRQ;NDUFC2;COX5A;NDUFB9;NDUFA12;NDUFV2;COX6A2;NDUFS7;SDHD;COX8A;COX7A2L;COX6A1;SDHA;NDUFC1;UQCR11;NDUFA2;NDUFA1;NDUFA5;NDUFB10;NDUFB6;NDUFA8;COX17;SDHB;NDUFA6;NDUFAB1;UQCRH;NDUFA7;COX5B;UQCRB;COX7A2;SLC25A4;NDUFS3;NDUFV3;SURF1;COX7C;NDUFA10;NDUFS4;NDUFA3;NDUFS6;NDUFA9;UQCR10;NDUFS2;UQCRC2;SLC25A5;NDUFB7;NDUFB4;COX7B;UQCRC1;NDUFB5;UQCRFS1;NDUFS8;NDUFA4;NDUFB8;COX4I1;NDUFB3"
"187","Endochondral Ossification WP474",0.00151549118952607,0.0294889327295282,0.542260929516591,1.97674379029446,675,22,"GHR;FRZB;IGF1R;THRA;BMPR1A;IFT88;CALM2;CHST11;SPP1;PRKACA;VEGFA;STAT5B;CALM1"
"188","Exercise-induced Circadian Regulation WP410",0.000550033211751133,0.0183475364205557,0.47223433384,1.98299363646701,235,37,"KLF9;CRY2;NR1D2;PURA;PER1;DNAJA1;SUMO3;NCKAP1;TOB1;GSTP1;CLOCK;EIF4G2;TUBB3;ZFR;SUMO1;RBPMS"
"189","Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932",0.00250782319846451,0.0412211641773412,0.283697524800398,1.56194105354422,911,136,"EIF4EBP1;GHR;IRS2;IGF1R;SLC2A1;PIK3R1;CREB3L2;SLC2A2;JAK1;CREB3;RAB14;KRAS;GNG5;GYS1;PRLR;DDIT4;SREBF1;HSP90AA1;FOXO1;GNB2;GNB1;AKT3;CDKN1B;ATF2;ITGA6;PDPK1;ITGAV;MDM2;STK11;HSP90B1;TBC1D1;RAB10;GSK3B;MET;RPTOR;PPP2R5C;PRKAA1;TNR;PIK3C2A;PTEN;PPP2R5A;FOXO3;SPP1;VEGFA;RAB11B;PHLPP1;INSR;PPP2CA;CREB1;RAF1;ULK1;PIK3CA;EIF4B;ELAVL1;RAB2A;CAB39L;SOS1;HSP90AB1;IKBKB;MAPK1"
"190","Focal Adhesion WP306",0.00230769834562623,0.0412211641773412,0.309274181690823,1.62093115899706,881,102,"ACTG1;IGF1R;PIK3R1;PIK3R3;SHC1;PPP1CB;BRAF;PPP1R12A;ROCK1;PAK3;ARHGAP5;CCND1;MAPK10;SHC2;ACTB;CDC42;JUN;AKT3;ITGA6;PDPK1;TLN1;RASGRF1;ITGAV;GSK3B;DIAPH1;MET;TNR;RHOA;PTEN;XIAP;SPP1;PAK2;BCAR1;VEGFA;ROCK2;MAPK9;MYL12B;RAF1;PIK3CA;PRKCA;SOS1;CRKL;CCND2;PRKCB;MAPK1;PDGFA"
"191","Glycolysis and Gluconeogenesis WP534",5.92523718040752e-05,0.00395297966178616,0.569628172397063,2.22320116812508,25,28,"TPI1;PFKP;PGAM1;ENO1;PGK1;ALDOA;SLC2A1;GAPDH;GOT1;SLC2A2;PFKL;SLC2A5;GCK;PFKM;PKM;FBP2"
"192","Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657",0.000314030761745746,0.0120134242099193,0.642898114382013,2.1662121998806,141,17,"DNMT3A;SMARCA4;ATM;CREBBP;EP300;MCL1;SMAD4;TERF2;PTEN;FOXO3"
"193","Histone Modifications WP2369",3.49597380350297e-05,0.00272103294372647,0.526052305137647,2.20898460527902,14,37,"KMT2A;KMT2E;KMT2C;SETD2;SETD7;PRDM2;ASH1L;NSD1;SETBP1;EHMT2;SETD1B;KMT2D;KMT2B;KMT5A;SETD1A;HIST1H4D;KMT5B;EHMT1;SET;SETD5;EED;SMYD3;H3F3A;SETD3;HIST1H3E"
"194","Myometrial Relaxation and Contraction Pathways WP289",6.89443848628773e-05,0.00402462846637046,0.381159365743878,1.93462103525734,26,86,"ATP2A3;ACTG1;ITPR2;CAMK2B;ADCY9;PRKAR1B;PKIB;GNAQ;CREB3;RGS2;GSTO1;GNG5;FOS;RGS11;GNAS;ATP2A2;PRKCE;SLC8A1;GRK5;ACTB;CALM3;JUN;GNB2;GNB1;ATF2;YWHAQ;PRKACB;CALM2;ARRB2;DGKZ;PRKACA;YWHAB;CREB1;CALM1;PKIG;YWHAZ;PRKAR1A;PRKCA;PRKD1;SP1;YWHAE;PRKCB;CACNB3"
"195","Nanoparticle triggered regulated necrosis WP2513",0.000737759513040984,0.02026668779942,-0.781803124597396,-2.00523121976152,390,8,"PARP1;TRADD;TICAM1;FADD"
